Nome_Município,Nome_UF,Código Município Completo,Quantidade de Beneficiados,Valor
Igreja Nova,Alagoas,2703205,3208,525472.0
Inhapi,Alagoas,2703304,2559,618058.0
Jacaré dos Homens,Alagoas,2703403,1079,206580.0
Jacuípe,Alagoas,2703502,1024,163123.0
Japaratinga,Alagoas,2703601,1779,364069.0
Jaramataia,Alagoas,2703700,937,228784.0
Jequiá da Praia,Alagoas,2703759,2079,494310.0
Joaquim Gomes,Alagoas,2703809,3159,553215.0
Jundiá,Alagoas,2703908,716,187324.0
Junqueiro,Alagoas,2704005,3630,626868.0
Lagoa da Canoa,Alagoas,2704104,2929,710265.0
Limoeiro de Anadia,Alagoas,2704203,3864,953174.0
Maceió,Alagoas,2704302,50173,8722657.0
Major Isidoro,Alagoas,2704401,3137,703877.0
Mar Vermelho,Alagoas,2704906,613,138280.0
Maragogi,Alagoas,2704500,4677,864394.0
Maravilha,Alagoas,2704609,2623,497296.0
Marechal Deodoro,Alagoas,2704708,6615,1408352.0
Maribondo,Alagoas,2704807,1811,332127.0
Mata Grande,Alagoas,2705002,3328,695011.0
Matriz de Camaragibe,Alagoas,2705101,3260,588663.0
Messias,Alagoas,2705200,1538,273513.0
Minador do Negrão,Alagoas,2705309,678,181670.0
Monteirópolis,Alagoas,2705408,1506,352074.0
Murici,Alagoas,2705507,3816,817994.0
Novo Lino,Alagoas,2705606,1835,378456.0
Olho d'Água das Flores,Alagoas,2705705,2612,413253.0
Olho d'Água do Casado,Alagoas,2705804,1639,397850.0
Olho d'Água Grande,Alagoas,2705903,1306,374390.0
Olivença,Alagoas,2706000,2018,572032.0
Ouro Branco,Alagoas,2706109,2481,568143.0
Palestina,Alagoas,2706208,834,159073.0
Palmeira dos Índios,Alagoas,2706307,10277,1934835.0
Pão de Açúcar,Alagoas,2706406,3458,570266.0
Pariconha,Alagoas,2706422,1686,437392.0
Paripueira,Alagoas,2706448,2088,360315.0
Passo de Camaragibe,Alagoas,2706505,1931,368970.0
Paulo Jacinto,Alagoas,2706604,1225,233408.0
Penedo,Alagoas,2706703,9345,1794319.0
Piaçabuçu,Alagoas,2706802,3961,841739.0
Pilar,Alagoas,2706901,5062,918578.0
Pindoba,Alagoas,2707008,297,70498.0
Piranhas,Alagoas,2707107,3657,880338.0
Poço das Trincheiras,Alagoas,2707206,2395,675889.0
Porto Calvo,Alagoas,2707305,5198,859694.0
Porto de Pedras,Alagoas,2707404,1616,286647.0
Porto Real do Colégio,Alagoas,2707503,3808,912093.0
Quebrangulo,Alagoas,2707602,2227,607970.0
Rio Largo,Alagoas,2707701,9750,1684271.0
Roteiro,Alagoas,2707800,1146,239508.0
Santa Luzia do Norte,Alagoas,2707909,806,158965.0
Santana do Ipanema,Alagoas,2708006,7527,1764040.0
Santana do Mundaú,Alagoas,2708105,1689,290887.0
São Brás,Alagoas,2708204,1014,220819.0
São José da Laje,Alagoas,2708303,3074,582679.0
São José da Tapera,Alagoas,2708402,5942,1554232.0
São Luís do Quitunde,Alagoas,2708501,6098,1017200.0
São Miguel dos Campos,Alagoas,2708600,7256,1247582.0
São Miguel dos Milagres,Alagoas,2708709,1186,201515.0
São Sebastião,Alagoas,2708808,5522,1293306.0
Satuba,Alagoas,2708907,1481,313958.0
Senador Rui Palmeira,Alagoas,2708956,2202,573252.0
Tanque d'Arca,Alagoas,2709004,982,214641.0
Taquarana,Alagoas,2709103,2379,483442.0
Teotônio Vilela,Alagoas,2709152,4811,948283.0
Traipu,Alagoas,2709202,3600,936894.0
União dos Palmares,Alagoas,2709301,8725,1391923.0
Viçosa,Alagoas,2709400,3883,789122.0
Amparo de São Francisco,Sergipe,2800100,368,60699.0
Aquidabã,Sergipe,2800209,2618,413383.0
Aracaju,Sergipe,2800308,28191,4381287.0
Arauá,Sergipe,2800407,1749,289672.0
Areia Branca,Sergipe,2800506,2077,361383.0
Barra dos Coqueiros,Sergipe,2800605,2427,403103.0
Boquim,Sergipe,2800670,3893,652783.0
Brejo Grande,Sergipe,2800704,1368,271261.0
Campo do Brito,Sergipe,2801009,2170,330383.0
Canhoba,Sergipe,2801108,960,235928.0
Canindé de São Francisco,Sergipe,2801207,4840,896673.0
Capela,Sergipe,2801306,5481,1071778.0
Carira,Sergipe,2801405,3646,563241.0
Carmópolis,Sergipe,2801504,2395,419750.0
Cedro de São João,Sergipe,2801603,658,120391.0
Cristinápolis,Sergipe,2801702,3286,680194.0
Cumbe,Sergipe,2801900,740,123349.0
Divina Pastora,Sergipe,2802007,689,128899.0
Estância,Sergipe,2802106,8232,1369990.0
Feira Nova,Sergipe,2802205,1157,244127.0
Frei Paulo,Sergipe,2802304,2399,426275.0
Gararu,Sergipe,2802403,2459,542485.0
General Maynard,Sergipe,2802502,415,75665.0
Gracho Cardoso,Sergipe,2802601,1548,372727.0
Ilha das Flores,Sergipe,2802700,1590,303253.0
Indiaroba,Sergipe,2802809,2424,513906.0
Itabaiana,Sergipe,2802908,9794,1466646.0
Itabaianinha,Sergipe,2803005,7146,1661840.0
Itabi,Sergipe,2803104,795,163507.0
Itaporanga d'Ajuda,Sergipe,2803203,4726,884483.0
Japaratuba,Sergipe,2803302,2562,416035.0
Japoatã,Sergipe,2803401,3490,609053.0
Lagarto,Sergipe,2803500,15328,2520065.0
Laranjeiras,Sergipe,2803609,2975,510070.0
Macambira,Sergipe,2803708,1323,217485.0
Malhada dos Bois,Sergipe,2803807,512,102020.0
Malhador,Sergipe,2803906,2114,300409.0
Maruim,Sergipe,2804003,2069,319650.0
Moita Bonita,Sergipe,2804102,1048,145857.0
Monte Alegre de Sergipe,Sergipe,2804201,3268,757774.0
Muribeca,Sergipe,2804300,1291,256217.0
Neópolis,Sergipe,2804409,2842,508023.0
Nossa Senhora Aparecida,Sergipe,2804458,1395,263405.0
Nossa Senhora da Glória,Sergipe,2804508,6755,1104886.0
Nossa Senhora das Dores,Sergipe,2804607,4671,795976.0
Nossa Senhora de Lourdes,Sergipe,2804706,1039,181525.0
Nossa Senhora do Socorro,Sergipe,2804805,22157,3614688.0
Pacatuba,Sergipe,2804904,2229,447248.0
Pedra Mole,Sergipe,2805000,650,128544.0
Pedrinhas,Sergipe,2805109,1550,271806.0
Pinhão,Sergipe,2805208,1008,197578.0
Pirambu,Sergipe,2805307,1525,258012.0
Poço Redondo,Sergipe,2805406,6555,1406488.0
Poço Verde,Sergipe,2805505,3958,817124.0
Porto da Folha,Sergipe,2805604,5224,1250291.0
Propriá,Sergipe,2805703,3556,604333.0
Riachão do Dantas,Sergipe,2805802,3313,568582.0
Riachuelo,Sergipe,2805901,1704,257719.0
Ribeirópolis,Sergipe,2806008,2014,294505.0
Rosário do Catete,Sergipe,2806107,1603,335123.0
Salgado,Sergipe,2806206,2975,468866.0
Santa Luzia do Itanhy,Sergipe,2806305,2550,603314.0
Santa Rosa de Lima,Sergipe,2806503,655,123808.0
Santana do São Francisco,Sergipe,2806404,1678,409643.0
Santo Amaro das Brotas,Sergipe,2806602,2266,357942.0
São Cristóvão,Sergipe,2806701,11673,1995835.0
São Domingos,Sergipe,2806800,1555,228242.0
São Francisco,Sergipe,2806909,530,102371.0
São Miguel do Aleixo,Sergipe,2807006,710,150570.0
Simão Dias,Sergipe,2807105,10063,2126930.0
Siriri,Sergipe,2807204,1386,289162.0
Telha,Sergipe,2807303,675,125557.0
Tobias Barreto,Sergipe,2807402,7711,1240162.0
Tomar do Geru,Sergipe,2807501,2114,356396.0
Umbaúba,Sergipe,2807600,3547,584965.0
Abaíra,Bahia,2900108,1512,303789.0
Abaré,Bahia,2900207,3864,797799.0
Acajutiba,Bahia,2900306,2752,445769.0
Adustina,Bahia,2900355,3035,502154.0
Água Fria,Bahia,2900405,2695,631921.0
Aiquara,Bahia,2900603,612,102877.0
Alagoinhas,Bahia,2900702,19414,3576881.0
Alcobaça,Bahia,2900801,3046,519932.0
Almadina,Bahia,2900900,1185,249632.0
Amargosa,Bahia,2901007,4599,818414.0
Amélia Rodrigues,Bahia,2901106,3012,479017.0
América Dourada,Bahia,2901155,2350,401417.0
Anagé,Bahia,2901205,4187,849568.0
Andaraí,Bahia,2901304,2614,623096.0
Andorinha,Bahia,2901353,2368,407469.0
Angical,Bahia,2901403,2630,676529.0
Anguera,Bahia,2901502,1475,291603.0
Antas,Bahia,2901601,2037,334478.0
Antônio Cardoso,Bahia,2901700,2265,525015.0
Antônio Gonçalves,Bahia,2901809,1852,449729.0
Aporá,Bahia,2901908,2836,613729.0
Apuarema,Bahia,2901957,1349,349881.0
Araçás,Bahia,2902054,2157,425761.0
Aracatu,Bahia,2902005,2398,476709.0
Araci,Bahia,2902104,8556,1546256.0
Aramari,Bahia,2902203,1817,358827.0
Arataca,Bahia,2902252,1957,424363.0
Aratuípe,Bahia,2902302,1766,415984.0
Aurelino Leal,Bahia,2902401,2197,554115.0
Baianópolis,Bahia,2902500,2508,745207.0
Baixa Grande,Bahia,2902609,3219,698253.0
Banzaê,Bahia,2902658,2031,479474.0
Barra,Bahia,2902708,7970,1811815.0
Barra da Estiva,Bahia,2902807,3481,599098.0
Barra do Choça,Bahia,2902906,5295,1141974.0
Barra do Mendes,Bahia,2903003,2162,402590.0
Barra do Rocha,Bahia,2903102,846,194397.0
Barreiras,Bahia,2903201,9803,1564297.0
Barro Alto,Bahia,2903235,2445,451011.0
Barro Preto,Bahia,2903300,1294,269231.0
Barrocas,Bahia,2903276,2312,474685.0
Belmonte,Bahia,2903409,2766,471727.0
Belo Campo,Bahia,2903508,2515,479516.0
Biritinga,Bahia,2903607,3534,816117.0
Boa Nova,Bahia,2903706,2674,584357.0
Boa Vista do Tupim,Bahia,2903805,3735,1017063.0
Bom Jesus da Lapa,Bahia,2903904,7918,1667365.0
Bom Jesus da Serra,Bahia,2903953,1608,421079.0
Boninal,Bahia,2904001,2002,404125.0
Bonito,Bahia,2904050,2696,545140.0
Boquira,Bahia,2904100,3158,841381.0
Botuporã,Bahia,2904209,1733,360016.0
Brejões,Bahia,2904308,1668,332179.0
Brejolândia,Bahia,2904407,1361,252635.0
Brotas de Macaúbas,Bahia,2904506,1891,403894.0
Brumado,Bahia,2904605,5383,759233.0
Buerarema,Bahia,2904704,1845,314078.0
Buritirama,Bahia,2904753,3998,1141243.0
Caatiba,Bahia,2904803,906,151780.0
Cabaceiras do Paraguaçu,Bahia,2904852,3124,818759.0
Cachoeira,Bahia,2904902,5516,1064357.0
Caculé,Bahia,2905008,1655,239852.0
Caém,Bahia,2905107,2181,519436.0
Caetanos,Bahia,2905156,2598,655815.0
Caetité,Bahia,2905206,5196,810081.0
Cafarnaum,Bahia,2905305,3276,816079.0
Cairu,Bahia,2905404,2253,503369.0
Caldeirão Grande,Bahia,2905503,3147,840682.0
Camacan,Bahia,2905602,3073,608995.0
Camaçari,Bahia,2905701,26401,4608308.0
Camamu,Bahia,2905800,4718,877942.0
Campo Alegre de Lourdes,Bahia,2905909,4681,1364010.0
Campo Formoso,Bahia,2906006,11965,2354061.0
Canápolis,Bahia,2906105,1304,306296.0
Canarana,Bahia,2906204,4429,959594.0
Canavieiras,Bahia,2906303,5128,1066099.0
Candeal,Bahia,2906402,1419,332731.0
Candeias,Bahia,2906501,6941,1162841.0
Candiba,Bahia,2906600,2075,513371.0
Cândido Sales,Bahia,2906709,3947,789682.0
Cansanção,Bahia,2906808,6990,1770682.0
Canudos,Bahia,2906824,3146,762496.0
Capela do Alto Alegre,Bahia,2906857,1446,203364.0
Capim Grosso,Bahia,2906873,3391,611031.0
Caraíbas,Bahia,2906899,1526,327204.0
Caravelas,Bahia,2906907,2795,558393.0
Cardeal da Silva,Bahia,2907004,1736,441013.0
Carinhanha,Bahia,2907103,5516,1459949.0
Casa Nova,Bahia,2907202,12549,2478038.0
Castro Alves,Bahia,2907301,4390,864437.0
Catolândia,Bahia,2907400,585,153095.0
Catu,Bahia,2907509,6135,951807.0
Caturama,Bahia,2907558,1134,215697.0
Central,Bahia,2907608,1903,302555.0
Chorrochó,Bahia,2907707,1901,575837.0
Cícero Dantas,Bahia,2907806,5193,857562.0
Cipó,Bahia,2907905,3064,716806.0
Coaraci,Bahia,2908002,3539,553475.0
Cocos,Bahia,2908101,3017,693348.0
Conceição da Feira,Bahia,2908200,3013,619652.0
Conceição do Almeida,Bahia,2908309,3050,616480.0
Conceição do Coité,Bahia,2908408,9541,1541094.0
Conceição do Jacuípe,Bahia,2908507,4202,750962.0
Conde,Bahia,2908606,3976,896628.0
Condeúba,Bahia,2908705,2381,538969.0
Contendas do Sincorá,Bahia,2908804,724,112081.0
Coração de Maria,Bahia,2908903,6250,1205284.0
Cordeiros,Bahia,2909000,1058,178716.0
Coribe,Bahia,2909109,2833,662501.0
Coronel João Sá,Bahia,2909208,3942,908173.0
Correntina,Bahia,2909307,4461,1027956.0
Cotegipe,Bahia,2909406,2333,539913.0
Cravolândia,Bahia,2909505,802,172264.0
Crisópolis,Bahia,2909604,3768,667964.0
Cristópolis,Bahia,2909703,2019,360335.0
Cruz das Almas,Bahia,2909802,5421,837906.0
Curaçá,Bahia,2909901,6072,1367341.0
Dário Meira,Bahia,2910008,1906,439631.0
Dias d'Ávila,Bahia,2910057,9501,1747264.0
Dom Basílio,Bahia,2910107,1560,335257.0
Dom Macedo Costa,Bahia,2910206,664,140182.0
Elísio Medrado,Bahia,2910305,1036,166707.0
Encruzilhada,Bahia,2910404,3150,705791.0
Entre Rios,Bahia,2910503,4036,662403.0
Érico Cardoso,Bahia,2900504,1167,256313.0
Esplanada,Bahia,2910602,3419,747829.0
Euclides da Cunha,Bahia,2910701,9829,2332109.0
Eunápolis,Bahia,2910727,7978,1457716.0
Fátima,Bahia,2910750,3402,672949.0
Feira da Mata,Bahia,2910776,809,165651.0
Feira de Santana,Bahia,2910800,28266,3795439.0
Filadélfia,Bahia,2910859,3669,785970.0
Firmino Alves,Bahia,2910909,1005,160327.0
Floresta Azul,Bahia,2911006,1523,287977.0
Formosa do Rio Preto,Bahia,2911105,3585,656930.0
Gandu,Bahia,2911204,4465,941750.0
Gavião,Bahia,2911253,1109,198070.0
Gentio do Ouro,Bahia,2911303,1613,409703.0
Glória,Bahia,2911402,2255,393448.0
Gongogi,Bahia,2911501,1500,359693.0
Governador Mangabeira,Bahia,2911600,2693,449935.0
Guajeru,Bahia,2911659,1056,271536.0
Guanambi,Bahia,2911709,10357,1987553.0
Guaratinga,Bahia,2911808,3002,634795.0
Heliópolis,Bahia,2911857,1951,364673.0
Iaçu,Bahia,2911907,4362,1045678.0
Ibiassucê,Bahia,2912004,1201,200525.0
Ibicaraí,Bahia,2912103,3488,748662.0
Ibicoara,Bahia,2912202,2502,484277.0
Ibicuí,Bahia,2912301,2621,556874.0
Ibipeba,Bahia,2912400,2841,555329.0
Ibipitanga,Bahia,2912509,1705,292345.0
Ibiquera,Bahia,2912608,913,207235.0
Ibirapitanga,Bahia,2912707,2846,446907.0
Ibirapuã,Bahia,2912806,1011,228961.0
Ibirataia,Bahia,2912905,2870,551515.0
Ibitiara,Bahia,2913002,2061,491396.0
Ibititá,Bahia,2913101,3333,633206.0
Ibotirama,Bahia,2913200,2866,488071.0
Ichu,Bahia,2913309,1029,233441.0
Igaporã,Bahia,2913408,2445,412721.0
Igrapiúna,Bahia,2913457,2042,421649.0
Iguaí,Bahia,2913507,3962,1078823.0
Ilhéus,Bahia,2913606,16438,2625847.0
Inhambupe,Bahia,2913705,5092,825917.0
Ipecaetá,Bahia,2913804,2203,560764.0
Ipiaú,Bahia,2913903,7019,1368681.0
Ipirá,Bahia,2914000,6734,1042626.0
Ipupiara,Bahia,2914109,1431,379608.0
Irajuba,Bahia,2914208,1174,304176.0
Iramaia,Bahia,2914307,1791,401675.0
Iraquara,Bahia,2914406,3959,843658.0
Irará,Bahia,2914505,5957,1615477.0
Irecê,Bahia,2914604,8894,1754577.0
Itabela,Bahia,2914653,5092,1373230.0
Itaberaba,Bahia,2914703,8455,1326601.0
Itabuna,Bahia,2914802,14545,2264938.0
Itacaré,Bahia,2914901,3496,788455.0
Itaeté,Bahia,2915007,3347,840407.0
Itagi,Bahia,2915106,2204,602701.0
Itagibá,Bahia,2915205,2383,403486.0
Itagimirim,Bahia,2915304,961,161118.0
Itaguaçu da Bahia,Bahia,2915353,2107,467774.0
Itaju do Colônia,Bahia,2915403,1160,251020.0
Itajuípe,Bahia,2915502,2688,477520.0
Itamaraju,Bahia,2915601,7809,1409402.0
Itamari,Bahia,2915700,1392,300355.0
Itambé,Bahia,2915809,3287,605797.0
Itanagra,Bahia,2915908,1300,277710.0
Itanhém,Bahia,2916005,2278,435261.0
Itaparica,Bahia,2916104,4013,927679.0
Itapé,Bahia,2916203,1598,354903.0
Itapebi,Bahia,2916302,1673,253182.0
Itapetinga,Bahia,2916401,5262,887628.0
Itapicuru,Bahia,2916500,6285,1114849.0
Itapitanga,Bahia,2916609,959,160185.0
Itaquara,Bahia,2916708,1248,213331.0
Itarantim,Bahia,2916807,2228,433481.0
Itatim,Bahia,2916856,2649,529839.0
Itiruçu,Bahia,2916906,2114,343367.0
Itiúba,Bahia,2917003,5900,1248463.0
Itororó,Bahia,2917102,2491,482625.0
Ituaçu,Bahia,2917201,2489,395911.0
Ituberá,Bahia,2917300,3981,787031.0
Iuiu,Bahia,2917334,1659,352099.0
Jaborandi,Bahia,2917359,1701,354653.0
Jacaraci,Bahia,2917409,1954,335706.0
Jacobina,Bahia,2917508,10063,1579375.0
Jaguaquara,Bahia,2917607,4008,536436.0
Jaguarari,Bahia,2917706,4022,732155.0
Jaguaripe,Bahia,2917805,3556,851313.0
Jandaíra,Bahia,2917904,1722,287242.0
Jequié,Bahia,2918001,11273,1923091.0
Jeremoabo,Bahia,2918100,6990,1058439.0
Jiquiriçá,Bahia,2918209,2407,545539.0
Jitaúna,Bahia,2918308,2535,493324.0
João Dourado,Bahia,2918357,3342,523548.0
Juazeiro,Bahia,2918407,25754,5148337.0
Jucuruçu,Bahia,2918456,1421,298255.0
Jussara,Bahia,2918506,2347,445178.0
Jussari,Bahia,2918555,1288,266005.0
Jussiape,Bahia,2918605,945,125890.0
Lafaiete Coutinho,Bahia,2918704,541,114750.0
Lagoa Real,Bahia,2918753,1683,432524.0
Laje,Bahia,2918803,3431,714243.0
Lajedão,Bahia,2918902,628,96452.0
Lajedinho,Bahia,2919009,643,147213.0
Lajedo do Tabocal,Bahia,2919058,1419,280448.0
Lamarão,Bahia,2919108,1946,498469.0
Lapão,Bahia,2919157,4266,639348.0
Lauro de Freitas,Bahia,2919207,12529,2510478.0
Lençóis,Bahia,2919306,1376,279726.0
Licínio de Almeida,Bahia,2919405,1457,227541.0
Livramento de Nossa Senhora,Bahia,2919504,4920,748224.0
Luís Eduardo Magalhães,Bahia,2919553,9006,1891903.0
Macajuba,Bahia,2919603,1832,390176.0
Macarani,Bahia,2919702,2535,553299.0
Macaúbas,Bahia,2919801,5090,809368.0
Macururé,Bahia,2919900,1577,433876.0
Madre de Deus,Bahia,2919926,2121,370937.0
Maetinga,Bahia,2919959,1235,299234.0
Maiquinique,Bahia,2920007,1481,323911.0
Mairi,Bahia,2920106,3587,725058.0
Malhada,Bahia,2920205,2681,605333.0
Malhada de Pedras,Bahia,2920304,1015,144200.0
Manoel Vitorino,Bahia,2920403,2448,457512.0
Mansidão,Bahia,2920452,2243,643740.0
Maracás,Bahia,2920502,3105,506061.0
Maragogipe,Bahia,2920601,8608,1387672.0
Maraú,Bahia,2920700,3899,739740.0
Marcionílio Souza,Bahia,2920809,2118,512279.0
Mascote,Bahia,2920908,2289,394607.0
Mata de São João,Bahia,2921005,5369,887644.0
Matina,Bahia,2921054,2141,532142.0
Medeiros Neto,Bahia,2921104,2329,345819.0
Miguel Calmon,Bahia,2921203,3901,751632.0
Milagres,Bahia,2921302,1999,361710.0
Mirangaba,Bahia,2921401,3212,507170.0
Mirante,Bahia,2921450,1432,232290.0
Monte Santo,Bahia,2921500,9134,2255720.0
Morpará,Bahia,2921609,1705,419328.0
Morro do Chapéu,Bahia,2921708,4631,898452.0
Mortugaba,Bahia,2921807,1175,195016.0
Mucugê,Bahia,2921906,1633,397315.0
Mucuri,Bahia,2922003,3075,527902.0
Mulungu do Morro,Bahia,2922052,2765,609980.0
Mundo Novo,Bahia,2922102,4162,950658.0
Muniz Ferreira,Bahia,2922201,1306,205737.0
Muquém do São Francisco,Bahia,2922250,2135,604486.0
Muritiba,Bahia,2922300,5703,1290066.0
Mutuípe,Bahia,2922409,2768,540702.0
Nazaré,Bahia,2922508,3151,574608.0
Nilo Peçanha,Bahia,2922607,2369,452105.0
Nordestina,Bahia,2922656,2064,535972.0
Nova Canaã,Bahia,2922706,2619,441935.0
Nova Fátima,Bahia,2922730,1444,293445.0
Nova Ibiá,Bahia,2922755,844,173043.0
Nova Itarana,Bahia,2922805,1651,295240.0
Nova Redenção,Bahia,2922854,1485,366360.0
Nova Soure,Bahia,2922904,4328,1092450.0
Nova Viçosa,Bahia,2923001,4879,1003735.0
Novo Horizonte,Bahia,2923035,1959,442292.0
Novo Triunfo,Bahia,2923050,1776,429370.0
Olindina,Bahia,2923100,4406,1012178.0
Oliveira dos Brejinhos,Bahia,2923209,3451,735512.0
Ouriçangas,Bahia,2923308,1594,292752.0
Ourolândia,Bahia,2923357,3181,593600.0
Palmas de Monte Alto,Bahia,2923407,3294,707695.0
Palmeiras,Bahia,2923506,1523,367067.0
Paramirim,Bahia,2923605,2699,451122.0
Paratinga,Bahia,2923704,7598,1535312.0
Paripiranga,Bahia,2923803,4385,978527.0
Pau Brasil,Bahia,2923902,2452,410447.0
Paulo Afonso,Bahia,2924009,12314,2656664.0
Pé de Serra,Bahia,2924058,2620,588432.0
Pedrão,Bahia,2924108,1480,350224.0
Pedro Alexandre,Bahia,2924207,2554,665694.0
Piatã,Bahia,2924306,2283,558753.0
Pilão Arcado,Bahia,2924405,6352,1921466.0
Pindaí,Bahia,2924504,2193,485062.0
Pindobaçu,Bahia,2924603,2767,514344.0
Pintadas,Bahia,2924652,1376,376479.0
Piraí do Norte,Bahia,2924678,1158,198035.0
Piripá,Bahia,2924702,1642,362878.0
Piritiba,Bahia,2924801,4157,1014464.0
Planaltino,Bahia,2924900,1206,283842.0
Planalto,Bahia,2925006,3322,620814.0
Poções,Bahia,2925105,6804,1294722.0
Pojuca,Bahia,2925204,4034,827314.0
Ponto Novo,Bahia,2925253,3775,911547.0
Porto Seguro,Bahia,2925303,9338,1510973.0
Potiraguá,Bahia,2925402,2454,428573.0
Prado,Bahia,2925501,3966,811284.0
Presidente Dutra,Bahia,2925600,2715,569249.0
Presidente Jânio Quadros,Bahia,2925709,2342,578458.0
Presidente Tancredo Neves,Bahia,2925758,4900,848500.0
Queimadas,Bahia,2925808,4917,1112142.0
Quijingue,Bahia,2925907,5099,967560.0
Quixabeira,Bahia,2925931,1756,395730.0
Rafael Jambeiro,Bahia,2925956,3585,857795.0
Remanso,Bahia,2926004,6727,1281768.0
Retirolândia,Bahia,2926103,2437,496645.0
Riachão das Neves,Bahia,2926202,4425,1250471.0
Riachão do Jacuípe,Bahia,2926301,4588,674751.0
Riacho de Santana,Bahia,2926400,4788,1083903.0
Ribeira do Amparo,Bahia,2926509,3329,707737.0
Ribeira do Pombal,Bahia,2926608,7023,1155992.0
Ribeirão do Largo,Bahia,2926657,1526,434160.0
Rio de Contas,Bahia,2926707,1745,280727.0
Rio do Antônio,Bahia,2926806,2128,407930.0
Rio do Pires,Bahia,2926905,1150,175509.0
Rio Real,Bahia,2927002,5575,971708.0
Rodelas,Bahia,2927101,1850,488346.0
Ruy Barbosa,Bahia,2927200,5556,1151585.0
Salinas da Margarida,Bahia,2927309,3205,590272.0
Salvador,Bahia,2927408,144517,23812838.0
Santa Bárbara,Bahia,2927507,3873,938673.0
Santa Brígida,Bahia,2927606,2356,555569.0
Santa Cruz Cabrália,Bahia,2927705,2760,518895.0
Santa Cruz da Vitória,Bahia,2927804,1046,168202.0
Santa Inês,Bahia,2927903,2515,442531.0
Santa Luzia,Bahia,2928059,1872,429214.0
Santa Maria da Vitória,Bahia,2928109,5444,878299.0
Santa Rita de Cássia,Bahia,2928406,5814,1462388.0
Santa Terezinha,Bahia,2928505,1429,253959.0
Santaluz,Bahia,2928000,7212,1350836.0
Santana,Bahia,2928208,3664,575966.0
Santanópolis,Bahia,2928307,2026,451230.0
Santo Amaro,Bahia,2928604,11104,1957583.0
Santo Antônio de Jesus,Bahia,2928703,8772,1478564.0
Santo Estêvão,Bahia,2928802,6516,1513563.0
São Desidério,Bahia,2928901,4498,1110717.0
São Domingos,Bahia,2928950,1616,258080.0
São Felipe,Bahia,2929107,3021,517827.0
São Félix,Bahia,2929008,1689,398306.0
São Félix do Coribe,Bahia,2929057,2150,467843.0
São Francisco do Conde,Bahia,2929206,6713,1633883.0
São Gabriel,Bahia,2929255,3227,554855.0
São Gonçalo dos Campos,Bahia,2929305,3110,546873.0
São José da Vitória,Bahia,2929354,1389,402437.0
São José do Jacuípe,Bahia,2929370,2038,420325.0
São Miguel das Matas,Bahia,2929404,1547,301297.0
São Sebastião do Passé,Bahia,2929503,5648,948999.0
